STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-08-31,0.0,",,S",,,25.6,"H,,S",30.3,",,S",21.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-01,0.0,",,S",,,24.6,"H,,S",28.7,",,S",20.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-02,0.0,",,S",,,23.6,"H,,S",29.6,",,S",17.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-03,0.0,",,S",,,26.2,"H,,S",30.3,",,S",23.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-04,0.0,",,S",,,26.7,"H,,S",31.2,",,S",23.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-05,0.0,",,S",,,26.5,"H,,S",31.5,",,S",23.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-07,0.0,",,S",,,25.1,"H,,S",30.8,",,S",20.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-08,0.0,",,S",,,26.2,"H,,S",31.2,",,S",22.2,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-10,0.0,",,S",,,25.3,"H,,S",31.5,",,S",21.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-11,0.0,",,S",,,25.8,"H,,S",31.7,",,S",20.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-12,0.0,",,S",,,26.8,"H,,S",32.6,",,S",21.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-13,0.0,",,S",,,25.9,"H,,S",31.5,",,S",21.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-15,0.0,",,S",,,24.1,"H,,S",29.1,",,S",20.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-17,0.0,",,S",,,24.3,"H,,S",29.0,",,S",21.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-18,1.0,",,S",,,23.0,"H,,S",26.6,",,S",20.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-20,0.0,",,S",,,20.8,"H,,S",24.7,",,S",16.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-21,0.0,",,S",,,22.1,"H,,S",26.0,",,S",17.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-23,0.0,",,S",,,23.2,"H,,S",25.6,",,S",21.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-27,0.0,",,S",,,20.0,"H,,S",23.5,",,S",16.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-28,0.0,",,S",,,21.8,"H,,S",27.3,",,S",15.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-09-29,0.0,",,S",,,24.6,"H,,S",30.2,",,S",20.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-10-06,0.0,",,S",,,19.8,"H,,S",26.6,",,S",13.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-10-07,0.0,",,S",,,22.2,"H,,S",28.7,",,S",16.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-10-08,0.0,",,S",,,23.7,"H,,S",30.9,",,S",19.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-10-12,0.0,",,S",,,21.1,"H,,S",24.8,",,S",18.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-10-14,0.0,",,S",,,18.0,"H,,S",21.4,",,S",13.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-10-18,0.0,",,S",,,20.3,"H,,S",26.6,",,S",14.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-10-25,0.0,",,S",,,16.9,"H,,S",21.0,",,S",11.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-10-27,0.0,",,S",,,14.5,"H,,S",19.5,",,S",9.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-10-29,0.0,",,S",,,19.3,"H,,S",25.3,",,S",13.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-10-30,0.0,",,S",,,20.4,"H,,S",25.8,",,S",18.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-11-05,7.4,",,S",,,19.6,"H,,S",26.0,",,S",15.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-11-08,0.0,",,S",,,17.4,"H,,S",22.2,",,S",13.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-11-09,0.0,",,S",,,16.1,"H,,S",20.3,",,S",12.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-11-10,1.0,",,S",,,17.1,"H,,S",22.3,",,S",12.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-11-11,0.0,",,S",,,19.3,"H,,S",23.0,",,S",16.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-11-15,7.9,",,S",,,19.8,"H,,S",28.7,",,S",14.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-11-23,0.0,",,S",,,16.6,"H,,S",21.6,",,S",14.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-11-24,0.0,",,S",,,16.4,"H,,S",21.4,",,S",11.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-11-30,0.0,",,S",,,17.7,"H,,S",20.6,",,S",14.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-02,0.0,",,S",,,13.9,"H,,S",19.5,",,S",9.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-05,3.3,",,S",,,12.1,"H,,S",14.0,",,S",9.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-06,1.5,",,S",,,13.7,"H,,S",16.4,",,S",9.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-07,9.7,",,S",,,14.9,"H,,S",18.0,",,S",11.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-08,3.0,",,S",,,16.7,"H,,S",19.2,",,S",15.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-10,2.3,",,S",,,17.1,"H,,S",18.0,",,S",14.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-14,0.0,",,S",,,16.9,"H,,S",19.6,",,S",14.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-16,12.7,",,S",,,12.7,"H,,S",18.2,",,S",8.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-23,0.0,",,S",,,13.9,"H,,S",19.5,",,S",9.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-24,0.0,",,S",,,13.3,"H,,S",18.4,",,S",10.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-25,0.0,",,S",,,13.4,"H,,S",17.7,",,S",9.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2020-12-31,0.0,",,S",,,9.4,"H,,S",13.7,",,S",3.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-01-05,0.3,",,S",,,9.7,"H,,S",14.2,",,S",4.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-01-06,3.6,",,S",,,10.8,"H,,S",13.4,",,S",7.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-01-07,39.9,",,S",,,13.7,"H,,S",16.0,",,S",11.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-01-12,0.0,",,S",,,8.7,"H,,S",14.5,",,S",3.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-01-13,0.3,",,S",,,7.6,"H,,S",14.3,",,S",2.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-01-14,0.0,",,S",,,9.7,"H,,S",15.1,",,S",3.1,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-01-21,0.0,",,S",,,15.9,"H,,S",18.2,",,S",13.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-01-24,12.4,",,S",,,14.5,"H,,S",16.3,",,S",12.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-01-25,4.8,",,S",,,16.4,"H,,S",18.6,",,S",14.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-01-31,0.3,",,S",,,15.4,"H,,S",17.4,",,S",13.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-02-07,22.9,",,S",,,13.2,"H,,S",15.4,",,S",10.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-02-22,7.1,",,S",,,12.3,"H,,S",16.5,",,S",8.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-02-24,0.0,",,S",,,15.7,"H,,S",19.1,",,S",6.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-02-25,0.0,",,S",,,15.1,"H,,S",18.0,",,S",11.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-02-27,0.0,",,S",,,15.1,"H,,S",18.3,",,S",13.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-02-28,0.0,",,S",,,15.1,"H,,S",17.9,",,S",13.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-03,0.0,",,S",,,16.2,"H,,S",19.0,",,S",14.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-04,0.0,",,S",,,15.5,"H,,S",18.7,",,S",13.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-05,5.1,",,S",,,14.7,"H,,S",18.2,",,S",13.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-09,0.0,",,S",,,12.3,"H,,S",16.5,",,S",7.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-10,0.0,",,S",,,13.4,"H,,S",19.5,",,S",7.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-15,0.0,",,S",,,16.7,"H,,S",20.9,",,S",13.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-16,0.0,",,S",,,16.9,"H,,S",20.5,",,S",14.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-19,0.0,",,S",,,15.2,"H,,S",19.0,",,S",11.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-22,0.0,",,S",,,12.1,"H,,S",17.3,",,S",6.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-24,0.0,",,S",,,12.8,"H,,S",18.5,",,S",7.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-26,0.0,",,S",,,15.0,"H,,S",23.9,",,S",7.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-28,0.0,",,S",,,17.4,"H,,S",20.0,",,S",15.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-03-29,0.0,",,S",,,17.8,"H,,S",20.3,",,S",15.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-04-03,0.0,",,S",,,15.8,"H,,S",20.0,",,S",10.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-04-06,0.0,",,S",,,18.2,"H,,S",24.5,",,S",13.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-04-09,0.0,",,S",,,17.3,"H,,S",21.8,",,S",14.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-04-11,0.0,",,S",,,17.0,"H,,S",21.4,",,S",12.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-04-15,0.0,",,S",,,16.9,"H,,S",21.8,",,S",14.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-04-18,0.0,",,S",,,16.8,"H,,S",21.4,",,S",12.2,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-04-23,0.0,",,S",,,18.9,"H,,S",23.1,",,S",13.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-04-26,15.0,",,S",,,17.1,"H,,S",20.1,",,S",12.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-04-30,0.0,",,S",,,15.2,"H,,S",19.2,",,S",10.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-04,0.0,",,S",,,18.8,"H,,S",22.4,",,S",16.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-05,0.0,",,S",,,19.4,"H,,S",24.3,",,S",15.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-06,0.0,",,S",,,18.9,"H,,S",24.4,",,S",14.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-08,0.0,",,S",,,21.6,"H,,S",28.4,",,S",13.2,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-10,0.0,",,S",,,18.2,"H,,S",22.0,",,S",14.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-13,0.0,",,S",,,18.1,"H,,S",21.4,",,S",14.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-15,0.3,",,S",,,21.9,"H,,S",31.0,",,S",13.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-18,0.0,",,S",,,21.7,"H,,S",28.1,",,S",16.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-19,0.0,",,S",,,21.3,"H,,S",31.4,",,S",14.2,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-20,0.0,",,S",,,22.3,"H,,S",27.2,",,S",18.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-24,0.0,",,S",,,17.8,"H,,S",22.4,",,S",11.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-25,0.0,",,S",,,21.9,"H,,S",28.1,",,S",15.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-30,0.0,",,S",,,22.1,"H,,S",27.8,",,S",18.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-05-31,0.0,",,S",,,19.8,"H,,S",24.0,",,S",17.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-05,0.0,",,S",,,21.1,"H,,S",25.1,",,S",18.1,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-06,0.0,",,S",,,23.3,"H,,S",30.4,",,S",17.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-07,0.0,",,S",,,26.6,"H,,S",31.5,",,S",20.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-09,0.0,",,S",,,23.2,"H,,S",31.4,",,S",17.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-10,0.0,",,S",,,24.9,"H,,S",31.2,",,S",18.1,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-11,0.0,",,S",,,21.8,"H,,S",26.5,",,S",18.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-14,0.0,",,S",,,21.7,"H,,S",24.5,",,S",20.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-16,0.0,",,S",,,21.4,"H,,S",24.5,",,S",19.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-17,0.3,",,S",,,20.7,"H,,S",23.9,",,S",18.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-18,1.5,",,S",,,20.4,"H,,S",23.5,",,S",19.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-19,0.0,",,S",,,20.1,"H,,S",22.7,",,S",18.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-21,2.5,",,S",,,20.2,"H,,S",23.2,",,S",18.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-22,0.0,",,S",,,20.3,"H,,S",23.2,",,S",18.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-26,0.0,",,S",,,22.3,"H,,S",25.3,",,S",18.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-28,0.0,",,S",,,20.6,"H,,S",23.5,",,S",18.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-06-30,0.0,",,S",,,22.3,"H,,S",29.0,",,S",15.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-01,0.0,",,S",,,23.2,"H,,S",30.7,",,S",18.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-03,0.0,",,S",,,21.8,"H,,S",25.2,",,S",17.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-06,0.0,",,S",,,22.2,"H,,S",25.2,",,S",20.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-08,0.0,",,S",,,23.0,"H,,S",29.1,",,S",16.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-09,0.0,",,S",,,26.7,"H,,S",30.5,",,S",24.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-11,0.0,",,S",,,27.1,"H,,S",33.7,",,S",23.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-14,0.0,",,S",,,24.4,"H,,S",30.9,",,S",16.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-15,0.0,",,S",,,26.7,"H,,S",31.4,",,S",23.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-18,0.0,",,S",,,22.1,"H,,S",26.3,",,S",18.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-19,0.0,",,S",,,21.4,"H,,S",24.3,",,S",20.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-20,0.0,",,S",,,21.1,"H,,S",24.7,",,S",18.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-21,0.0,",,S",,,24.4,"H,,S",32.2,",,S",17.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-22,0.0,",,S",,,25.9,"H,,S",33.7,",,S",19.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-23,0.0,",,S",,,26.1,"H,,S",32.4,",,S",21.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-25,0.0,",,S",,,22.4,"H,,S",25.4,",,S",19.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-27,0.0,",,S",,,25.7,"H,,S",32.5,",,S",19.1,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-28,0.0,",,S",,,27.2,"H,,S",32.5,",,S",23.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-07-30,0.0,",,S",,,22.9,"H,,S",26.2,",,S",20.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-01,0.0,",,S",,,20.9,"H,,S",23.9,",,S",18.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-02,0.0,",,S",,,22.2,"H,,S",25.3,",,S",19.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-04,0.0,",,S",,,23.9,"H,,S",29.1,",,S",19.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-07,0.0,",,S",,,22.7,"H,,S",25.9,",,S",20.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-09,0.0,",,S",,,24.2,"H,,S",31.7,",,S",17.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-13,0.0,",,S",,,27.2,"H,,S",36.3,",,S",22.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-15,0.0,",,S",,,31.7,"H,,S",40.7,",,S",24.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-16,0.0,",,S",,,27.0,"H,,S",31.4,",,S",23.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-18,0.0,",,S",,,24.9,"H,,S",30.5,",,S",20.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-22,0.3,",,S",,,25.9,"H,,S",31.2,",,S",22.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-26,0.0,",,S",,,24.7,"H,,S",31.7,",,S",20.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-28,0.0,",,S",,,23.6,"H,,S",26.2,",,S",21.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-29,0.0,",,S",,,23.2,"H,,S",25.6,",,S",21.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-08-31,0.0,",,S",,,23.1,"H,,S",28.0,",,S",18.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-04,0.0,",,S",,,25.0,"H,,S",31.8,",,S",18.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-06,0.0,",,S",,,28.7,"H,,S",35.2,",,S",24.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-08,0.0,",,S",,,23.2,"H,,S",26.4,",,S",20.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-11,0.0,",,S",,,23.6,"H,,S",29.4,",,S",17.1,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-12,0.0,",,S",,,25.3,"H,,S",31.4,",,S",19.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-16,0.0,",,S",,,22.1,"H,,S",26.0,",,S",17.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-22,0.0,",,S",,,24.6,"H,,S",28.6,",,S",22.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-25,0.0,",,S",,,20.6,"H,,S",25.5,",,S",16.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-26,0.0,",,S",,,20.5,"H,,S",25.0,",,S",16.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-28,0.0,",,S",,,20.8,"H,,S",25.5,",,S",16.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-29,0.0,",,S",,,22.4,"H,,S",29.3,",,S",16.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-09-30,0.0,",,S",,,24.8,"H,,S",30.5,",,S",21.9,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-02,0.0,",,S",,,20.2,"H,,S",24.3,",,S",16.1,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-06,0.0,",,S",,,23.4,"H,,S",28.1,",,S",18.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-07,0.0,",,S",,,24.0,"H,,S",29.4,",,S",21.3,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-08,0.0,",,S",,,21.6,"H,,S",26.8,",,S",17.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-09,0.0,",,S",,,23.4,"H,,S",28.6,",,S",19.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-10,0.0,",,S",,,23.6,"H,,S",27.6,",,S",21.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-11,0.0,",,S",,,23.6,"H,,S",27.5,",,S",21.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-14,0.0,",,S",,,22.8,"H,,S",27.2,",,S",20.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-18,0.0,",,S",,,22.7,"H,,S",27.2,",,S",17.6,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-19,0.0,",,S",,,23.3,"H,,S",27.1,",,S",21.7,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-23,0.0,",,S",,,18.5,"H,,S",24.8,",,S",13.0,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-26,0.0,",,S",,,21.3,"H,,S",24.8,",,S",19.5,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-27,0.0,",,S",,,21.6,"H,,S",25.6,",,S",19.4,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-29,0.0,",,S",,,19.4,"H,,S",23.0,",,S",16.1,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-30,0.0,",,S",,,20.4,"H,,S",22.4,",,S",18.8,",,S"
MOE00147752,"TANGIER CITY, MO",35.78,-5.82,86.0,2021-10-31,0.0,",,S",,,21.1,"H,,S",23.2,",,S",19.9,",,S"
